,Well,Fluor,Target,Content,Sample,Cq,SQ
,I03,Cy5,,Unkn,BO_12,25.4673645899234,NaN
,I04,Cy5,,Unkn,BO_18,25.5488621537577,NaN
,I05,Cy5,,Unkn,BO_18,25.8953980254806,NaN
,I06,Cy5,,Unkn,BO_18,25.9992397085632,NaN
,I08,Cy5,,Unkn,C2_12,25.0713014448945,NaN
,I09,Cy5,,Unkn,C2_12,25.5668919695093,NaN
,I10,Cy5,,Unkn,C2_12,24.8524054790542,NaN
,I11,Cy5,,Unkn,C2_18,25.6103391344303,NaN
,I12,Cy5,,Unkn,C2_18,25.7847590698265,NaN
,I13,Cy5,,Unkn,C2_18,26.4229689214933,NaN
,I15,Cy5,,Unkn,RD_12,26.0914162668778,NaN
,I16,Cy5,,Unkn,RD_12,26.0328461053879,NaN
,I17,Cy5,,Unkn,RD_12,26.0829884124291,NaN
,I18,Cy5,,Unkn,RD_18,23.913333061886,NaN
,I19,Cy5,,Unkn,RD_18,25.61035521532,NaN
,I20,Cy5,,Unkn,RD_18,25.992956492876,NaN
,K01,Cy5,,Unkn,BO_13,25.9610425459622,NaN
,K02,Cy5,,Unkn,BO_13,26.0937879789939,NaN
,K03,Cy5,,Unkn,BO_13,25.9894950025455,NaN
,K04,Cy5,,Unkn,BO_19,25.6136214123515,NaN
,K05,Cy5,,Unkn,BO_19,25.6134271724986,NaN
,K06,Cy5,,Unkn,BO_19,26.0682967122211,NaN
,K08,Cy5,,Unkn,C2_13,25.6274318486599,NaN
,K09,Cy5,,Unkn,C2_13,26.2563726736967,NaN
,K10,Cy5,,Unkn,C2_13,25.8233050617695,NaN
,K11,Cy5,,Unkn,C2_19,25.8515840280961,NaN
,K12,Cy5,,Unkn,C2_19,24.1709916321326,NaN
,K13,Cy5,,Unkn,C2_19,26.0561018249016,NaN
,K15,Cy5,,Unkn,RD_13,25.9707351272078,NaN
,K16,Cy5,,Unkn,RD_13,25.7837038842179,NaN
,K17,Cy5,,Unkn,RD_13,26.0723072672884,NaN
,K18,Cy5,,Unkn,RD_19,25.2849697531423,NaN
,K19,Cy5,,Unkn,RD_19,27.0792607048163,NaN
,K20,Cy5,,Unkn,RD_19,26.0313546897987,NaN
,A01,HEX,,Unkn,BO_7,NaN,NaN
,A02,HEX,,Unkn,BO_7,NaN,NaN
,A03,HEX,,Unkn,BO_7,35.1077903530212,NaN
,A04,HEX,,Unkn,BO_14,36.0431965282362,NaN
,A05,HEX,,Unkn,BO_14,NaN,NaN
,A06,HEX,,Unkn,BO_14,35.9424575190454,NaN
,A08,HEX,,Unkn,C2_7,NaN,NaN
,A09,HEX,,Unkn,C2_7,NaN,NaN
,A10,HEX,,Unkn,C2_7,NaN,NaN
,A11,HEX,,Unkn,C2_14,36.0013269409573,NaN
,A12,HEX,,Unkn,C2_14,37.1660666307288,NaN
,A13,HEX,,Unkn,C2_14,NaN,NaN
,A15,HEX,,Unkn,RD_7,NaN,NaN
,A16,HEX,,Unkn,RD_7,NaN,NaN
,A17,HEX,,Unkn,RD_7,NaN,NaN
,A18,HEX,,Unkn,RD_14,35.990928660624,NaN
,A19,HEX,,Unkn,RD_14,36.409097851662,NaN
,A20,HEX,,Unkn,RD_14,NaN,NaN
,A22,HEX,,Pos Ctrl,,23.5581107191789,NaN
,A23,HEX,,Pos Ctrl,,23.5475771460717,NaN
,A24,HEX,,Pos Ctrl,,23.2317159336144,NaN
,C01,HEX,,Unkn,BO_8,35.3832135892126,NaN
,C02,HEX,,Unkn,BO_8,NaN,NaN
,C03,HEX,,Unkn,BO_8,NaN,NaN
,C04,HEX,,Unkn,BO_15,NaN,NaN
,C05,HEX,,Unkn,BO_15,36.902921324021,NaN
,C06,HEX,,Unkn,BO_15,35.8529213750368,NaN
,C08,HEX,,Unkn,C2_8,36.3660466523407,NaN
,C09,HEX,,Unkn,C2_8,33.5307295503272,NaN
,C10,HEX,,Unkn,C2_8,36.1402175732293,NaN
,C11,HEX,,Unkn,C2_15,NaN,NaN
,C12,HEX,,Unkn,C2_15,37.399620788878,NaN
,C13,HEX,,Unkn,C2_15,37.4048999582303,NaN
,C15,HEX,,Unkn,RD_8,36.7839948549916,NaN
,C16,HEX,,Unkn,RD_8,34.0538689812392,NaN
,C17,HEX,,Unkn,RD_8,36.1430162088416,NaN
,C18,HEX,,Unkn,RD_15,36.6143469056392,NaN
,C19,HEX,,Unkn,RD_15,35.8534957264578,NaN
,C20,HEX,,Unkn,RD_15,34.8539599965353,NaN
,C22,HEX,,NTC,,NaN,NaN
,C23,HEX,,NTC,,NaN,NaN
,C24,HEX,,NTC,,NaN,NaN
,E01,HEX,,Unkn,BO_9,NaN,NaN
,E02,HEX,,Unkn,BO_9,NaN,NaN
,E03,HEX,,Unkn,BO_9,NaN,NaN
,E04,HEX,,Unkn,BO_16,34.2681750813108,NaN
,E05,HEX,,Unkn,BO_16,35.0909481748893,NaN
,E06,HEX,,Unkn,BO_16,35.7192543125634,NaN
,E08,HEX,,Unkn,C2_9,35.489604981218,NaN
,E09,HEX,,Unkn,C2_9,NaN,NaN
,E10,HEX,,Unkn,C2_9,37.040843807113,NaN
,E11,HEX,,Unkn,C2_16,34.5165874988286,NaN
,E12,HEX,,Unkn,C2_16,35.6802107374243,NaN
,E13,HEX,,Unkn,C2_16,37.4444956313747,NaN
,E15,HEX,,Unkn,RD_9,NaN,NaN
,E16,HEX,,Unkn,RD_9,34.5441565010627,NaN
,E17,HEX,,Unkn,RD_9,NaN,NaN
,E18,HEX,,Unkn,RD_16,36.4866692283735,NaN
,E19,HEX,,Unkn,RD_16,NaN,NaN
,E20,HEX,,Unkn,RD_16,35.3646006343363,NaN
,G01,HEX,,Unkn,BO_11,NaN,NaN
,G02,HEX,,Unkn,BO_11,NaN,NaN
,G03,HEX,,Unkn,BO_11,NaN,NaN
,G04,HEX,,Unkn,BO_17,36.7902726766072,NaN
,G05,HEX,,Unkn,BO_17,34.4651414961383,NaN
,G06,HEX,,Unkn,BO_17,35.7264730878405,NaN
,G08,HEX,,Unkn,C2_11,35.0026993603728,NaN
,G09,HEX,,Unkn,C2_11,36.515825456397,NaN
,G10,HEX,,Unkn,C2_11,34.7419582543874,NaN
,G11,HEX,,Unkn,C2_17,37.0943347802363,NaN
,G12,HEX,,Unkn,C2_17,34.8606614738805,NaN
,G13,HEX,,Unkn,C2_17,34.2043668694636,NaN
,G15,HEX,,Unkn,RD_11,NaN,NaN
,G16,HEX,,Unkn,RD_11,35.5740613954892,NaN
,G17,HEX,,Unkn,RD_11,36.5892454171443,NaN
,G18,HEX,,Unkn,RD_17,NaN,NaN
,G19,HEX,,Unkn,RD_17,36.1451835124133,NaN
,G20,HEX,,Unkn,RD_17,36.2119765472414,NaN
,I01,HEX,,Unkn,BO_12,NaN,NaN
,I02,HEX,,Unkn,BO_12,NaN,NaN
,I03,HEX,,Unkn,BO_12,36.6422652736682,NaN
,I04,HEX,,Unkn,BO_18,35.5819699981834,NaN
,I05,HEX,,Unkn,BO_18,35.5408574608166,NaN
,I06,HEX,,Unkn,BO_18,35.1691770179453,NaN
,I08,HEX,,Unkn,C2_12,36.6828268410755,NaN
,I09,HEX,,Unkn,C2_12,NaN,NaN
,I10,HEX,,Unkn,C2_12,36.4905973573136,NaN
,I11,HEX,,Unkn,C2_18,NaN,NaN
,I12,HEX,,Unkn,C2_18,37.8938373643735,NaN
,I13,HEX,,Unkn,C2_18,34.7173513666001,NaN
,I15,HEX,,Unkn,RD_12,NaN,NaN
,I16,HEX,,Unkn,RD_12,37.091146343398,NaN
,I17,HEX,,Unkn,RD_12,NaN,NaN
,I18,HEX,,Unkn,RD_18,43.68047713715,NaN
,I19,HEX,,Unkn,RD_18,NaN,NaN
,I20,HEX,,Unkn,RD_18,NaN,NaN
,K01,HEX,,Unkn,BO_13,NaN,NaN
,K02,HEX,,Unkn,BO_13,NaN,NaN
,K03,HEX,,Unkn,BO_13,NaN,NaN
,K04,HEX,,Unkn,BO_19,36.596972019861,NaN
,K05,HEX,,Unkn,BO_19,34.5681787372349,NaN
,K06,HEX,,Unkn,BO_19,NaN,NaN
,K08,HEX,,Unkn,C2_13,34.7599395471842,NaN
,K09,HEX,,Unkn,C2_13,NaN,NaN
,K10,HEX,,Unkn,C2_13,NaN,NaN
,K11,HEX,,Unkn,C2_19,NaN,NaN
,K12,HEX,,Unkn,C2_19,NaN,NaN
,K13,HEX,,Unkn,C2_19,NaN,NaN
,K15,HEX,,Unkn,RD_13,NaN,NaN
,K16,HEX,,Unkn,RD_13,35.5501189787613,NaN
,K17,HEX,,Unkn,RD_13,35.1832563881363,NaN
,K18,HEX,,Unkn,RD_19,34.5922222752261,NaN
,K19,HEX,,Unkn,RD_19,27.7458992692545,NaN
,K20,HEX,,Unkn,RD_19,NaN,NaN
